"","species","Annotated","Number of samples","Observer","HM4.Order","HM4.Family","HM4.Latin.name","HM4.Common.name","HM4.Subspecies","No_notes_in_call_bout.song","No_of_Note_Types","IntraIndiv_variation","IntraSpecific_variation","Single.Note.Song.Pace","Note_Min_Freq_Average","Note_Min_Freq_Variance","Note.Max.Freq.Average","Note.Max.Freq.Variance","Note_Length_Average","Note_Length_Variance","Note_Bandwidth_Average","Note.Bandwidth.Variance","Note_Peak_Freq_Average","Note.Peak.Freq.Variance","Song_Peak_Freq","Song_Min_Freq","Song_Max_Freq","Duration.1st.note","Max.Freq.1st.note","Song.Bandwidth","Note.Count","Song.Duration","Duration.middle.note","Max.freq.middle.note","Duration.Final.Note","Max.Freq.Final.Note","Duration.longest.note","Note_Slope_Average","Note.Slope.Variance","Max.Note.Slope","Pause.Length.Average","Pause.Length.Variance","Note.Slope.first.note","Note.Slope.middle.note","Note.Slope.final.note","Duration.longest.pause","Pace1","Pace2","Pace3","Pace_Change_1","Pace_Change_2","Note_Rate","Freq_Change_1","Freq_Change_2","Dur_change_1","Dur_Change_2","Note_Slope_Ch1","Note_Slope_Ch2","Note_5._Freq","Note_95._Freq","Song_Min_Freq_5","Song_Max_Freq_95","Song.Freq.5..Variance","Song.Freq.95..Variance","Note_Bandwidth_90","Note.Bandwidth.90..Variance","Song_Bandwidth2","Note_Slope_2_Average","Note.Slope.2.Variance","Note_Slope_2_Max","X95..Freq1","X95..Freq2","X95..Freq3","X90..Bandwidth1","X90..Bandwidth2","X90..Bandwidth3","Peak.Freq1","Peak.Freq2","Peak.Freq3","Note.Slope1","Note.Slope2","Note.Slope3","Max.Power1","Max.Power2","Max.Power3"
"278","Eubucco bourcierii","yes",6,NA,"Piciformes","Ramphastidae C (new world barbets)","Eubucco bourcierii","Red-headed Barbet",NA,47.5,2,NA,NA,NA,474.228333333333,121.306516666667,649.426666666667,149.9206,0.0294166666666667,6.165e-06,175.156666666667,232.449366666667,564.431666666667,231.598416666667,562.266666666667,446.3,690.9,0.1025,666.333333333333,244.6,47.5,1.936,0.0283333333333333,656.15,0.0353333333333333,633.333333333333,0.1025,6175.82973026639,521263.028030835,8175.50407828108,"0.00931481481481486","5.04938271604895e-06",2370.81004413848,6748.27940577941,5401.16055224268,0.0285,"18.952776168159","26.6890637577721","23.0203682160922","1.43170530022671","0.859201573858039",25.6640891779867,0.988942807331143,0.965640683996807,0.278266221198813,"1.23100325600326",3.0758129190522,0.807702279221621,516.151666666667,612.295,506.816666666667,651.65,77.1708166666666,295.478516666667,96.145,384.875449999998,144.833333333333,3468.89283004755,769748.430210886,5370.56348435731,631.94,612.295,"595.41",102.143333333333,96.145,"88.5633333333333",577.67,564.431666666667,"547.916666666667",3182.60008905686,3468.89283004755,"3108.64237264717",91.4866666666667,91.8766666666667,"90.5133333333333"
"279","Eudromia elegans","yes",3,NA,"Tinamiformes","Tinamidae B (Nothura/Nothoprocta, Eudromia)","Eudromia elegans","Elegant Crested Tinamou",NA,3.33333333333333,1.66666666666667,NA,NA,NA,1369.82222222222,2475.28537037037,1820.06388888889,2123.55321759259,0.17925,0.00117304398148148,450.202777777778,4992.63858796295,1715.49444444444,1289.04990740741,1722.66666666667,1317.9,1864.36666666667,0.211666666666667,1862.13333333333,546.466666666667,3.33333333333333,0.802666666666667,0.174666666666667,1825.36666666667,0.172333333333333,1787.7,0.219,2678.13727806807,133480.45195538,3132.168516904,"0.0886666666666667","0.00552305555555555",2728.96700111483,2848.68774847664,2410.77141959985,0.166666666666667,"NaN","NaN","NaN","NaN","NaN",4.28914947466184,0.981554472749617,0.979964591084015,0.888717453239192,"0.987054609041725",1.15423858139732,0.832355042487526,1600.64444444444,1763.33611111111,1564.76666666667,1794.43333333333,978.73074074074,1562.85525462963,162.688888888889,995.691296296295,229.666666666667,941.447297488208,46558.0026204576,1248.92302868566,1794.43333333333,1765.73333333333,"1737.01666666667",157.9,157.9,"172.266666666667",1751.4,1708.3,"1693.96666666667",788.603071968289,904.292745640732,"1078.88383054684",99.9666666666667,101.533333333333,"96.3333333333333"
"280","Falco peregrinus","yes",6,NA,"Falconiformes","Falconidae A","Falco peregrinus","Peregrine Falcon",NA,12.6666666666667,1.16666666666667,NA,NA,NA,2410.83425925926,7816.55683930041,2913.0387962963,12649.4979437757,0.42265462962963,0.0121667554269547,502.227592592593,15003.3900133744,2788.73898148148,8665.43681723251,2812.08333333333,2263.33333333333,3060.25,0.5565,2803.03333333333,796.916666666667,12.6666666666667,5.87566666666667,0.425666666666667,2937.71666666667,0.404333333333333,2921.13333333333,0.5935,1505.70480928702,174945.306355015,2173.15033854467,"0.20029154040404","0.0039897480638774",1104.36486609049,1311.56417856848,1521.81019205083,0.2815,"2.08354447322371","2.36876555959379","2.35178258255061","1.17999674633811","1.04639194043102",2.10503667531491,1.05239667303439,0.995593509107655,0.846851398376451,"0.973663165830958",1.20160216986045,1.24820148148452,2621.15574074074,2846.7037037037,2463.71666666667,2982.21666666667,8573.22831831275,10703.8469102881,225.54287037037,7145.23871229424,518.5,653.176639755674,68285.6638710648,1039.92897864204,2769.01027777778,2896.78972222222,"2875.49444444444",211.401388888889,226.814444444444,"237.649444444444",2726.21305555556,2836.26472222222,"2811.4225",574.797019470933,711.888710897857,"647.116106302244",86.6458333333333,91.9277777777778,"91.2219444444444"
"281","Ficedula albicollis","yes",6,NA,"Passeriformes","Muscicapidae","Ficedula albicollis","Collared Flycatcher",NA,8.16666666666667,7,NA,NA,NA,4221.99295634921,1471961.05086157,5733.00123015873,2266232.18934013,0.183461772486772,0.00501745384217267,1510.99637566138,752142.172195876,5086.41215608466,1900158.62951108,5128.36666666667,2582.11666666667,7905,0.173,5604.36666666667,5322.88333333333,8.16666666666667,2.50233333333333,0.1495,6282.33333333333,0.1835,5229.28333333333,0.306833333333333,10455.198620661,92077220.9220264,28202.9975525564,"0.147807341269841","0.0067415416144653",7102.09047277188,9563.73789642561,8706.26061361506,0.282333333333334,"2.95368678898346","5.20146277660917","4.74755857181047","1.78843802650155","0.921507921504971",3.33730926927956,1.12611959051324,0.846526008274003,0.905108560911519,"1.45466502278357",2.0706007624697,1.26178030944463,4719.55186507937,5490.62818783069,2849.6,7393.81666666667,1600235.41641167,2063625.37346504,771.076276455026,354906.849801732,4544.21666666667,5357.2845204885,29074818.1829867,15586.100248171,5829.24166666667,5864.09722222222,"4953.66666666667",787.338888888889,761.902777777778,"810.033333333333",5464.175,5464.80277777778,"4442.39444444444",4294.22411052973,7093.31558494749,"4880.65892180458",93.9472222222222,92.7055555555555,"90.6277777777778"
"282","Gallus sonneratii","yes",6,NA,"Galliformes","Phasianidae","Gallus sonneratii","Grey Junglefowl",NA,4,2.83333333333333,NA,NA,NA,933.883333333333,2934.778125,1552.35,13283.5793749999,0.137041666666667,0.00367903125,618.495833333333,16489.9113541666,1286.79583333333,3698.6671875,1298.83333333333,864.066666666667,1689.01666666667,0.0703333333333333,1572.48333333333,824.95,4,1.12966666666667,0.176,1468.78333333333,0.101333333333333,1479.11666666667,0.21,5415.67898029638,6318469.20368349,9330.164169441,"0.193833333333333","0.0040583333333333",9330.164169441,2972.78809509579,5243.7979427412,0.269,"NaN","NaN","NaN","NaN","NaN",3.54815410169557,0.934540951510199,1.00884802904859,2.53996175949188,"0.593383486171948",0.321147246511098,1.80710325297975,1125.4,1457.925,1077.15,1557.06666666667,1624.58854166667,9863.26437499999,332.525,11545.6585416667,479.916666666667,2930.3110862782,2594615.13929086,5436.41339016099,1504.88333333333,1386.88333333333,"1469.96666666667",376.233333333333,228.233333333333,"362.816666666667",1289.75,1320.36666666667,"1268.53333333333",5436.41339016099,1300.84222223645,"2491.99436635768",99.15,104.45,"99.3083333333333"
"283","Geococcyx californianus","yes",6,NA,"Cuculiformes","Cuculidae D (Geococcyx)","Geococcyx californianus","Greater Roadrunner",NA,5.33333333333333,1.83333333333333,NA,NA,NA,306.036547619048,3152.13214039115,594.617976190476,2844.00947950682,0.422821428571429,0.0394153566496599,288.563571428571,3240.97591870749,462.396428571429,2939.67108486393,449.9,231.7,640.35,0.222166666666667,623.05,408.65,5.33333333333333,3.6065,0.349166666666667,621.616666666667,0.688666666666667,511.933333333333,0.706666666666667,881.517488157259,214644.842660336,1491.42391310037,"0.352555555555556","0.00448761805555558",1408.7227343346,998.570381267634,408.929196131417,0.428166666666668,"2.50008625914843","2.78064474425243","1.38269038222432","1.1214520912269","0.639816463624705",1.46129585910779,0.998368008179825,0.827831205048013,1.913066257303,"2.39339859017413",0.856226783898494,0.477996168928639,409.751904761905,520.879523809524,324.05,574.45,2978.66684608844,2748.03671768707,111.11630952381,775.997230527213,250.4,335.900040319341,40745.8111289417,574.070686445313,574.45,529.833333333333,"462.994444444444",107.866666666667,107.25,"107.822222222222",526.241666666667,467.2,"404.302777777778",495.476566067352,307.400979442871,"187.029265324587",92.0583333333333,98.8416666666667,"95.7305555555556"
"284","Glareola pratincola","yes",6,NA,"Charadriiformes","Glareolidae B (Glareola)","Glareola pratincola","Collared Pratincole",NA,5,2.33333333333333,NA,NA,NA,2576.55083333333,19745.2163013889,3395.38,32817.8821888889,0.0563166666666667,0.000353663888888889,818.8375,18967.5526847222,3230.00972222222,31617.8276939815,3270.55,2415.4,3572.76666666667,0.0775,3304.96666666667,1157.36666666667,5,0.344,0.0485,3514.3,0.0548333333333333,3196.7,0.0775,16562.9693935516,18743880.3572755,22436.8611524395,"0.01735","0.000160002500000001",11559.1337297937,17732.6368132621,15471.4629988516,0.0315000000000001,"16.7147029965229","18.6256410220492","22.6673101673102","1.18254048790025","1.232425997426",15.2729054425941,1.06397412878207,0.911357615280592,0.724655903215532,"1.08842336633268",1.68910345959634,0.876247723104987,2829.49694444444,3304.94361111111,2653.75,3474.38333333333,22975.3818050926,31345.8412106482,475.428888888889,9685.54185925928,820.633333333333,9470.12700357738,8071854.64985749,12692.4883840855,3305.58333333333,3403.65833333333,"3141.4",435.841666666667,507.283333333333,"475.266666666667",3204.81666666667,3338.425,"3093.5",7075.86795898752,10793.8382377199,"10320.9368871761",90.95,90.6666666666667,"89.025"
"285","Glaucidium brasilianum","yes",6,NA,"Strigiformes","Strigidae B (Glaucidium, Surnia, Athene, Aegolius)","Glaucidium brasilianum","Ferruginous Pygmy Owl",NA,16.6666666666667,1.33333333333333,NA,NA,NA,1146.3013206503,1654.0147922592,1440.56875575007,11039.3993848578,0.0961842208040485,0.000175144372934648,294.274148568461,19942.6389297296,1309.30200388943,4897.18199472356,1306.36666666667,1091.85,1540.98333333333,0.0751666666666667,1455.43333333333,449.133333333333,16.6666666666667,5.175,0.0998333333333333,1398.76666666667,0.0981666666666667,1389.71666666667,0.115166666666667,3305.02357844467,5149414.22185022,5641.65874061861,"0.226865369380075","0.000164205649768922",4965.48125062183,2404.24622455261,2373.07872149344,0.250833333333333,"3.78212240718808","3.66121524654194","3.49328293425112","0.969459809694082","0.958395763822682",3.27291191078226,0.971752100166522,0.994054922392277,1.43754323893715,"0.993696850995938",0.730157968693714,1.00339587467507,1240.95409009085,1376.32140654799,1205.85,1471.45,582.064187969691,9562.40753035151,135.350507372931,9675.88353448196,265.6,1589.22446108499,2729146.89957305,3467.37276177786,1424.19583333333,1375.13888888889,"1335.05753968254",188.70625,129.784722222222,"95.5994047619048",1332.6875,1302.46666666667,"1294.23015873016",2586.85709133054,1362.98517243949,"952.40838319692",94.0833333333333,98.6395833333333,"99.2264682539682"
"286","Grus americana","yes",2,NA,"Gruiformes","Gruidae","Grus americana","Whooping Crane",NA,3,2.5,NA,NA,NA,770.61,55112.0656000002,1113.41,109012.3776,0.1778,0.02620184,342.8,18289.736,929.47,56606.4384000002,1018.55,629.45,1278.05,0.11,911.25,648.6,3,0.5495,0.109,1264.05,0.2655,1196.85,0.2875,4520.7257935372,35281879.0023983,9142.84802043423,"0.01925","2.26875000000019e-05",4801.13500597372,9142.84802043423,1587.96296296296,0.0220000000000002,"4.55580865603645","20.6185567010309","2.92397660818713","4.52577319587629","0.141812865497076",5.4945054945055,1.81280958414929,0.914596174620322,0.935483870967742,"11.7931034482759",2.04497751124438,0.110829274891775,879.79,1038.14,739.15,1202.2,52745.6255999999,88755.4695999998,158.35,9661.408,463.05,2464.49955724507,17259354.7932091,5998.69549352308,820.35,1476.55,"1265.6",117.2,304.65,"93.8",750,1242.2,"1218.8",1695.02757813806,8781.34099616858,"274.269005847953",88.15,86.1,"92.2"
"287","Gymnorhina tibicen","yes",6,NA,"Passeriformes","Artamidae A (butcherbird & allies)","Gymnorhina tibicen","Australian Magpie",NA,16.1666666666667,12,NA,NA,NA,936.830992047169,47873.0589843673,1325.30866464418,97820.8841315573,0.127882787147493,0.00993604837402916,388.491155331597,68016.3031466545,1129.52745023767,49169.4227927792,1308.83333333333,615.133333333333,2033.81666666667,0.0526666666666667,1317.53333333333,1418.68333333333,16.1666666666667,2.852,0.12,1578.31666666667,0.267,1124.51666666667,0.3605,4459.48992077571,11113499.2089557,11366.7447375656,"0.0634462991718426","0.00659672937607029",4927.57715365032,7012.55875609042,2089.8137166708,0.264,"7.85883783686006","7.48958947883265","4.76589632982521","1.15789820259795","0.70777195326999",5.6628474410792,1.20871033554023,0.802111452798126,2.51150734992198,"4.44053344988127",1.31203998186643,0.846562054707755,1031.82542135152,1225.23213549522,693.166666666667,1694.58333333333,49337.847187772,58455.0057545598,193.420624857169,21380.438876219,1001.41666666667,2352.51835393218,5056019.51649457,7461.05792519278,1258.58521825397,1298.37321428571,"1135.87319444444",161.087301587302,254.676984126984,"163.579444444444",1171.46805555556,1176.57867063492,"1057.21444444444",2114.87289105632,3127.59913626442,"1723.48384387751",92.6313492063492,95.3434523809524,"94.755"
"288","Haliaeetus albicilla","yes",6,NA,"Accipitriformes","Accipitridae A","Haliaeetus albicilla","White-tailed Sea Eagle",NA,10.1666666666667,1.33333333333333,NA,NA,NA,1457.00462962963,20839.9680272635,2224.90185185185,8719.14287294238,0.0661388888888889,9.41666666666674e-05,767.904166666667,20812.6125115741,2039.74074074074,3105.1863760288,2076.1,1313.78333333333,2353.28333333333,0.055,2281.7,1039.5,10.1666666666667,2.353,0.0675,2229.48333333333,0.0726666666666667,2161.33333333333,0.0808333333333333,11292.9769659354,5707913.93619204,15734.2077496051,"0.183503156565656","0.000685123620198194",14867.2722657342,10302.9110832943,10520.3892232571,0.2325,"4.90393812387477","5.15613319378805","4.86831229129532","1.07422166507641","0.943815806010857",4.42286287919455,0.993177614325958,0.971178273005224,1.29853905295572,"1.06647852803093",0.769690669591525,1.11174389286264,1657.83981481481,2149.14305555556,1430.01666666667,2245.45,24735.4484902265,5994.76982638889,491.294444444444,26329.2316898148,815.433333333333,7216.73818939711,6211678.30667169,11670.8773398806,2187.09861111111,2140.31666666667,"2129.78055555556",522.308333333333,448.613888888889,"512.727777777778",2031.51666666667,2041.08194444444,"2040.76527777778",8504.13014810313,6478.60390752384,"7061.27227589243",92.2069444444444,93.8875,"91.4916666666667"
"289","Hemiprocne comata","yes",6,NA,"Caprimulgiformes","Apodidae B (treeswifts)","Hemiprocne comata","Whiskered Treeswift",NA,6.5,1.66666666666667,NA,NA,NA,1926.75904761905,675652.568548526,3615.35924603175,5983101.45161087,0.118079761904762,0.0012177068282313,1688.58948412698,4992792.30202777,3168.59714285714,631733.749090703,3147.95,1614.05,6665.3,0.114833333333333,6402.15,5051.25,6.5,2.214,0.0996666666666667,3205.68333333333,0.133333333333333,3430.75,0.160166666666667,15886.929444996,22532748.8390262,22104.8317873716,"0.340907407407407","0.196467643004115",12408.3808912711,15805.0810422695,17167.5490785806,0.910333333333333,"3.85193359251936","7.50182345428094","10.5861696843469","3.19931713529939","1.38104379837671",3.15000218754582,0.873935314059563,1.06908402603341,0.964390819085645,"1.6271417962647",1.58022970292737,1.33492546768137,2548.52742063492,3292.80333333333,2169.45,4221.23333333333,636245.856155319,845652.096815873,744.299920634921,208057.052872978,2051.78333333333,8197.84714028698,7955357.07874222,11921.4616562091,3642.51111111111,3069.47222222222,"3210.06527777778",854.105555555555,683.455555555556,"728.302777777778",3430.13611111111,3006.65277777778,"3106.62777777778",8160.81342478792,8806.52005153848,"8304.75068305099",91.1944444444444,93.4,"93.7472222222222"
"290","Larus smithsonianus","yes",6,NA,"Charadriiformes","Laridae B (gulls)","Larus smithsonianus","American Herring Gull",NA,4.66666666666667,1.33333333333333,NA,NA,NA,1083.89017857143,3568.88576052297,1777.36696428571,9800.40169589711,0.167834325396825,0.000890695430602796,693.457341269841,10037.7128313964,1512.07182539683,13240.5041458805,1557.63333333333,1018.36666666667,1897.33333333333,0.165166666666667,1819.93333333333,878.966666666667,4.66666666666667,1.5935,0.162333333333333,1794.66666666667,0.171833333333333,1799.2,0.198,6196.32246582493,8001909.10680638,8845.47904998787,"0.344285714285714","0.0033051919501134",8174.87703926164,6600.7454917994,5375.52175287213,0.390833333333333,"5.20507866834704","4.16537146783641","3.42256174357924","0.86648929259528","0.822503612062164",3.51362503707475,0.996632201738037,1.01637952143048,1.02572801180168,"1.17806204552819",1.02179676566959,1.03925713554597,1261.81160714286,1647.5189484127,1189.85,1760.95,7981.02883450256,13184.0482326505,385.707738095238,22508.7834965514,571.1,3832.35936716015,5909921.51075782,6135.4544139948,1686.27777777778,1608.78611111111,"1492.21666666667",451.2,302.263888888889,"330.945833333333",1527.58333333333,1532.50833333333,"1259.11666666667",5272.60560184071,2617.95550261074,"1695.42169364969",94.5611111111111,97.6972222222222,"99.4458333333333"
"291","Leptocoma aspasia","yes",6,NA,"Passeriformes","Nectariniidae","Leptocoma aspasia","Black Sunbird",NA,10.3333333333333,5.16666666666667,NA,NA,NA,5705.83265900766,749903.325705542,7252.67533855034,676261.875926304,0.0791579531579532,0.000705548291997343,1546.85265567766,284910.184836972,6725.47216672217,593550.820670051,6714.41666666667,4289.36666666667,8241.95,0.0876666666666667,6871.91666666667,3952.58333333333,10.3333333333333,1.359,0.066,7469.38333333333,0.098,7593.7,0.128,21271.5827445337,87348959.7255044,38366.4582807782,"0.0681929681429681","0.000668342780240997",22276.1053451747,23436.3496503561,18961.0491349702,0.116833333333334,"8.08780881334257","8.515159486783","9.61632141166408","1.08541596434481","1.09720834344039",7.69385399876574,1.17181159350712,1.02306345168227,1.00599969889043,"1.54299264718136",1.33175833791886,0.970099155338706,6114.01560661561,7067.18479020979,4863.21666666667,8076.68333333333,635219.521562244,674783.459513855,953.173583361084,179919.569359051,3213.46666666667,13394.296485817,49312507.1446788,25142.6368633306,6928.82416666667,7150.02666666667,"7180.4375",816.746666666667,969.784166666667,"1067.19972222222",6589.0525,6905.6475,"6718.69527777778",12354.6434499299,14098.7632030605,"13422.5009047531",93.7733333333333,96.8508333333333,"96.3769444444444"
"292","Limosa lapponica","yes",6,NA,"Charadriiformes","Scolopacidae","Limosa lapponica","Bar-tailed Godwit",NA,2.83333333333333,1.5,NA,NA,NA,1931.6,18238.5365740741,2526.5,43508.1924074076,0.0966527777777778,0.000422221064814815,594.927777777778,10896.9928703703,2418.37222222222,41195.6628703704,2530.7,1831.01666666667,2636.91666666667,0.0828333333333333,2448.06666666667,805.9,2.83333333333333,0.688666666666666,0.093,2616.11666666667,0.108166666666667,2607.9,0.115833333333333,7074.52517462096,2184034.74565023,8644.28802424781,"0.328777777777778","0.00919023148148146",7653.42666011873,7256.38914602907,6776.39611822245,0.382666666666666,"NaN","NaN","NaN","NaN","NaN",5.50120732327536,1.06416686979692,0.99887879467535,1.16276725846799,"1.14628004982181",0.946787127561098,0.986537612194507,2210.47638888889,2462.71805555556,2100.86666666667,2567.21666666667,39826.219386574,38248.6162384264,252.245833333333,2004.96591435184,466.35,3098.55153514161,1170545.90989113,4269.99434545088,2387.78333333333,2545.05,"2511.8625",279.1,221.033333333333,"272.0125",2351.26666666667,2491.66666666667,"2478.6375",3809.39672845404,2189.05577093562,"4031.20283914043",93.1,94.8333333333333,"93.6"
"293","Manacus manacus","yes",1,NA,"Passeriformes","Pipridae","Manacus manacus","Bearded Manakin",NA,19,2,NA,NA,NA,412.568421052632,42212.1705817174,6294.41052631579,118719.852520776,0.0253157894736842,0.000926742382271468,5881.83684210526,46106.8960110804,3803.45263157895,384620.168808863,5900.1,194.4,7169.6,0.027,6802.5,6975.2,19,1.726,0.017,5873.9,0.02,5830.7,0.154,314110.921350857,6044833783.62595,414935.714285714,"0.0691666666666666","0.0330584722222222",229548.148148148,334088.235294118,277500,0.624000000000002,"41.3793103448277","4.25531914893617","49.9999999999998","0.102836879432624","11.75",11.008111239861,0.863491363469313,0.992645431485044,0.62962962962963,"1.17647058823529",1.45541681773229,0.830618892508143,2271.18947368421,4911.83157894737,1938,6115.4,18714.7219944598,127189.324265928,2640.65263157895,182544.116177284,4177.4,136935.415894946,1055381983.72525,177650,4687.05,5139.26666666667,"4909.55714285714",2397.36666666667,2842.38333333333,"2676.27142857143",3804.21666666667,4084.13333333333,"3562.21428571429",130238.216780377,127771.297971608,"150530.830498866",98.6166666666667,99.6833333333334,"97.6714285714286"
